2022/3/26 11:20,水2,前期,2,SD PBL(2),saz223201,"61C,13A,13B,13C,13D",対象[**-20],知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
2022/3/26 11:20,,後集中,3,英語論文読解,sbz227611,-,対象[**-19],知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
2022/3/26 11:20,,後集中,3,事例研究,sbz227612,-,,知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
2022/3/26 11:20,,前集中,4,卒業研究(1),saz227616,各研究室,対象[**-19],知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
2022/3/26 11:20,,後集中,4,卒業研究(2),sbz227617,各研究室,対象[**-19],知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
2022/3/26 11:20,,通年,4,再・卒業研究,szz227618,各研究室,対象[18-**],知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
2022/3/26 11:20,"月4,木4",前期前,1→3,Computer Programing inRemote Sensing,saa321404,"1BB,1BB",,都市,特別講義,S・ランバット
2022/3/26 11:20,金4,前期,3,再・日本経済論,,横浜キャンパス,対象[**-20]→対象[19-**],共通教養,,鍛治 篤
2022/3/26 11:20,金4,前期前,3,日本経済論(a),,横浜キャンパス,対象[19-**]→対象[**-20],共通教養,,鍛治 篤
2022/3/26 11:20,金4,前期後,3,日本経済論(b),,横浜キャンパス,対象[19-**]→対象[**-20],共通教養,,鍛治 篤
2022/3/28 13:43,"火1,火2",前期前,3,子どもの音楽表現指導法,saa512104,"音楽室,ピアノ室,音楽室,ピアノ室→実習指導室,音楽室,実習指導室,音楽室",/18-**:幼児の音楽表現指導法,児童,,岩田 遵子
2022/3/29 11:28,(新規)→木2,(新規)→後期前,(新規)→2,(新規)→外国語特別講義(2a),(新規)→sba004235,(新規)→,(新規)→対象[\2-21],(新規)→共通外国語,(新規)→,(新規)→末田 美香子
